10000
30774,25179,-21487
-251,-25114,8355
31971,-23301,-2148
9286,-2022,-22013
21288,20210,-29636
11845,-7971,-5578
-15863,28229,24902
-7161,29542,-4233
610,524,-4076
29078,-8620,21156
-123,-32312,-27323
23882,-5155,-28005
25795,22917,-30773
-13072,14107,-9725
30072,-13529,-17609
-24003,-29818,-6010
-20222,13103,13772
26984,22557,13007
22536,29959,21084
-6718,21820,3178
-16368,-10260,-18572
-20324,-14333,-4415
12385,-22560,21199
15402,31703,16414
-18261,32526,-24025
-19250,27767,-31432
14676,-32099,22571
31290,-28394,30845
26252,14452,9233
-9914,-16106,4761
21789,-5042,25809
19134,5530,31931
-3239,17159,-26614
19321,31170,22317
31899,-3151,2202
-27994,1291,30472
20623,-8602,26507
-11481,5899,13544
23073,-15078,12211
-17568,-29590,818
22396,-5490,-14273
-30585,-21263,3390
25867,-32431,-18415
6361,29003,-6459
8817,183,-1813
21390,-5157,-19907
-16546,-2586,-28051
-31717,-25245,-2808
-12505,-18681,-19953
6882,14987,25453
14831,10373,4341
-19869,-31709,-32379
13344,-25132,-25199
23801,-23892,-28421
-21687,6373,1925
12364,-5392,-7250
18215,21247,-26537
14699,-16020,-23412
9997,-6243,14914
-13567,2577,-18388
16467,-10881,-16930
-4282,8393,16191
-10054,2826,-1546
-21091,6737,-13948
-31476,-26509,539
22677,-1021,-28193
-4764,-14376,-12655
-6696,-19453,21541
16931,-13684,444
-24329,-16874,12099
-23529,-6981,28791
-27414,-8053,-5814
-21684,7549,31489
20180,20735,-22703
16179,31745,-30798
-25489,17868,-1600
21807,-18816,-1749
28834,2312,-25723
-21450,-6629,3742
7896,22247,-10522
11163,-5969,23436
-27066,-21983,19869
22892,-4617,-16270
21148,-13829,-18826
11384,-26419,-32753
22726,2746,20988
-10132,-4568,14982
-15219,-19803,-1741
-18054,14112,23817
-11298,-21690,-6646
28718,3511,17358
-3422,14277,17678
-18737,15080,-26892
-5029,-25513,11473
29232,-14104,-13520
20005,-6456,13193
-28632,-9062,-29858
-14734,32267,31525
-21966,-20564,17644
-17288,30673,-22349
4021,29600,30121
-4486,-28920,-31278
16302,29003,31202
19324,-5287,-14714
-19320,24216,-4467
-12286,-7067,29247
-4566,30449,29033
11769,-23078,-11954
21159,-14528,28744
-3209,-21098,17768
-17687,-1994,15345
21343,-1373,-27772
-1988,-17309,24421
-5615,-8380,13010
11503,-9404,-5117
-16945,11509,-20092
-17811,29691,32489
470,-18962,-31174
-31608,-646,-23443
-11549,-10402,24064
13391,-14396,-22634
-27406,-14931,8738
-17096,4839,-8957
2447,-20642,-9012
-22989,1570,3459
-30166,-14740,-17693
10788,6075,-30788
-10055,-14151,24880
-12724,7240,27547
-9819,-10150,-1800
-32636,-24154,26688
9344,-10929,2515
26509,-14704,-5102
-32363,3669,32331
9291,-30761,-28448
-29910,1972,28192
538,-24176,-23162
25240,-11215,15798
-950,3023,30594
19738,1839,14890
27468,-26760,9110
-8110,-19696,6292
5162,6910,6941
-522,-19887,-3991
-3972,-18861,18299
14223,5792,-20689
-27322,-31158,542
-5264,-29419,13291
-19269,-1983,29910
-29597,-27692,28395
-11283,-3460,31918
8517,-14287,25265
25153,28198,-15968
-14576,-29432,-10551
-25202,-27335,18078
-5885,13930,32598
23666,30719,15385
14009,-9507,2031
-32339,14318,-12640
-28467,-7189,-11710
30552,-14980,-21170
-940,-19816,15045
28244,26053,-4600
-10946,-276,-29899
-10559,-10321,31422
21503,-7377,-89
-15132,13880,-4669
-1131,-6925,30782
-26428,-31068,13176
-21002,-27637,14038
-26153,-11409,13982
-27362,11503,-10989
6512,-15465,-25095
12452,16223,22719
30,-15300,29417
-25605,1059,7514
-1553,-3261,7086
-30793,2451,-22412
26874,30306,25667
-6147,3927,4378
3279,-7974,19480
-10018,20193,-8213
-6538,-12286,-23816
-6186,-367,19702
6145,1055,7725
-17632,17744,3772
16106,-5670,-20711
9786,-29377,-27951
9806,-13921,7764
-25129,21215,21616
21573,27887,24408
16930,-13011,-443
7108,-20716,-2357
-11270,-10902,-17144
22982,20448,-20849
-28758,-25647,9427
31157,-19242,3514
26052,17193,-10308
-26417,12662,-31956
297,-3062,-22176
1040,8579,31711
-5458,29755,-31109
14619,3346,-25336
-21992,21601,-617
22405,9277,-29502
22005,10364,21957
3214,-5271,560
-28242,-10705,-7784
18168,5636,3000
-24313,20815,10219
-26588,-15126,-8083
-7893,-12743,18951
-27672,2089,32635
-743,5858,12562
-29791,-15464,-601
-29077,13846,-8479
-30391,22890,-11735
-24170,-16180,-6356
-8169,-23626,21234
6356,-31026,29658
29245,29254,-29987
-19814,25798,-17816
5394,7317,-30903
28564,17533,-28209
1793,-23187,13207
21611,-1087,-29783
-19104,19341,-24242
-5409,19756,21568
14218,-7023,-32170
-16995,-28060,-7050
1738,-22823,-25776
-17589,-27313,-26816
-31973,-12507,27567
-18361,30901,-7163
-15424,21334,-28093
12232,4544,29990
-24390,-13842,22561
-8313,-15673,-16533
-7684,-13910,-26849
17931,32633,-27272
-13811,-20986,7049
3222,-9829,5477
14100,9905,13735
-26828,-30799,8401
-28182,26254,29608
-20574,5514,12575
22227,15887,-14650
-2003,-12626,18316
8140,-2396,-18345
1644,20316,787
8314,26847,-14692
-18873,23514,-19362
-27841,-19276,9680
-18019,12319,-9917
3584,142,6694
-4202,-10905,-28878
5505,-26543,-27243
-31600,-21590,4820
-29961,-8253,31994
-5238,5985,-14909
25976,-6935,21703
-24458,-1493,-11921
-29886,-26859,-21892
31186,19254,20827
20209,-23443,-27590
-24516,21561,13595
27881,2534,-2739
-19284,-16028,26041
29882,3822,-26971
-16706,-15089,2441
15276,-26347,19103
6501,-23651,-1412
20416,27109,-25400
-9674,31171,-19449
-9819,-16288,11103
-6718,-17032,6818
-12906,-12300,-13398
6447,1415,3139
-11678,-27134,-30622
-18595,-12161,-24548
-16702,-10489,-29756
-28067,14644,29145
25728,-25820,-13334
-31336,-24847,-27194
30686,25846,31368
8697,13226,-2757
-20603,5400,21462
4061,-29413,20080
-5900,-7131,-22816
6527,11713,-12216
3406,-19349,-946
10653,26749,-26704
-26510,-24055,1142
28902,-3422,23216
14802,24535,3157
-14975,-20286,-32135
-26614,31451,-7397
-15417,-18532,-31325
-6523,20654,2107
2021,18801,-29979
-12251,15148,20447
-15336,16775,21136
9727,-25493,-11324
3855,2321,26310
22362,23170,-29096
7606,-12933,14308
22002,-19890,24988
28811,25555,-18172
29700,-28788,12498
10043,6103,-8737
14788,30400,-9245
-28999,-13034,9329
-7388,3387,4511
25015,-12940,-8726
11403,2090,14793
12049,-24540,-12798
18505,4332,-22345
15843,7771,-20497
27934,6774,16446
1635,4955,-6204
-19391,25192,27308
11984,24036,2416
11788,-21053,-21115
-1065,15350,22403
-3293,14844,17251
-3858,25710,1612
5540,24043,27863
-1776,30293,15953
787,-22453,7403
22718,-25223,-29904
-25778,16668,20091
-7659,-25398,-25783
18542,4794,28547
-9859,-1324,22352
24130,-17279,-11298
3661,-7656,-2309
-14405,2829,28552
-8380,-791,14157
-13116,23563,-15343
11476,12684,27658
2822,-24832,26465
-29562,-16874,1548
22487,11848,-11349
9317,6763,-11027
32329,13627,-19576
17934,-23404,-21243
-15142,9445,12494
-11527,-14493,-3750
-23687,1582,30598
-16743,21837,11728
-30784,-17193,-18965
-13452,6114,-22612
-14730,27751,10632
14479,-15868,7795
24113,13393,21429
16895,-10535,8488
16351,2814,-12601
-19075,14398,17649
29513,-13157,-11460
26694,28544,10682
10035,-15183,-6357
-7127,-17423,-21342
8375,10562,-9432
-11,-31180,90
-3365,-5667,13329
2792,-29257,31314
-19547,-23668,28748
-32467,25105,-2880
-25719,2869,2731
-20846,-29466,-5002
30161,-24592,-22549
-6306,28573,6419
4659,14483,4299
-10884,-27468,-30965
9777,21214,13289
23961,-25443,-9591
-31197,-16724,-27886
32623,9825,-2392
7648,22529,-4040
14502,16495,26994
-20187,13893,26387
-20996,-27181,-10643
4817,28082,-19763
13119,-6577,22819
-20037,-9700,23187
18629,-3636,17887
6160,-26079,13019
-4078,17890,-8349
8657,18692,25008
-14413,-24113,-2124
-16693,29554,-16739
-16137,32057,11408
28190,21803,7863
12410,2129,8130
-22140,14627,-133
-24380,-18713,-18073
4388,9336,-28139
20913,-11555,28201
-12505,-22238,11078
17356,21762,389
21562,3699,-14179
-20418,7679,-2341
1282,-24359,-31467
22154,9564,16300
20412,11180,-9689
-2660,9953,-9671
19519,3177,17918
-31689,25738,-16224
23890,-14025,215
21534,-32611,-1271
-28871,3666,1030
1917,-15471,-1099
-23323,18207,-3424
31043,-1234,3694
-3923,133,-26589
1292,-8455,13310
-5192,-25744,-29645
-6190,-22413,11756
22767,30304,-4350
30674,27443,15513
-14138,23189,5659
-1434,294,-27499
-2119,30436,29557
-18824,18129,-6683
-20703,6519,2998
-5590,22960,17616
7656,-16854,24003
8616,-6596,32373
-13521,-31230,3291
-25802,32269,26061
-2055,-22040,30938
-19015,-31354,25798
-32402,30891,-17647
7463,-5743,-28245
-19567,25511,17668
12791,-16119,4660
1348,-3311,8684
18722,-20372,-23759
-24440,-27037,31222
9744,-17858,28884
-16791,3014,7180
12830,10663,-20634
17784,-16446,32690
12256,-2151,-11172
3282,-31959,-2309
26448,21647,16878
-26682,2402,24005
-596,25076,-14603
-398,13107,22715
6612,-24055,3724
7755,-15116,10636
13569,-27741,-18737
-15559,-12745,10572
19888,-8153,-28499
-12179,13529,-5204
-16544,1538,16115
-12663,-18506,6707
-6487,3344,-16875
-32510,-22085,-27165
-7567,-3620,-15398
28334,9668,16037
-5899,-19887,-15639
-7798,21412,808
-12599,13582,8454
21622,-12792,4325
-12442,-15496,17632
-19233,-27977,-27644
29530,-9809,-25798
-3301,-9462,-9913
9150,-15905,20642
-14857,-16744,-25841
32641,-14692,10419
-24225,22457,-1967
-20125,-14625,-15885
5917,3411,-7165
27958,-30716,-1716
7196,-12333,-7682
-4127,20667,-24564
1710,-611,9201
3073,147,10765
-4476,4838,-16182
12605,8989,29779
-16792,-7390,12224
21702,-17888,-12008
-4903,5953,5799
-24209,-24561,-27663
28030,18721,12239
30873,17641,-8024
-1542,-14342,-9880
-26809,-2309,-27883
-27968,5887,-23729
31870,-19961,-4462
5026,702,7321
-32754,-2067,-27147
-2500,-15291,-14133
-1918,8153,-15138
32419,19714,31244
17551,22899,-26781
-15915,-23200,22302
-21765,-16874,3365
16663,7823,6867
-18875,-31121,7426
30987,14475,-29943
-19437,-25232,9568
2165,2540,-16719
-11549,23373,27311
1641,-11714,19977
16163,366,7474
-18449,-16163,26421
10112,11870,14119
-13838,-25238,-32636
-4884,31698,-19784
-1380,27055,-22805
31040,-15781,608
-21400,13204,-20919
-25557,-12129,-21928
25023,2307,-28095
-447,15636,25810
24493,-7059,-10497
8613,-16572,-577
13680,-25239,14623
-15680,-9075,-28913
-31723,23313,-25035
31104,-11955,-20407
-9821,28118,-30309
-241,3383,-17246
-4011,23276,10887
-16191,-24983,-30285
-10538,-23415,24923
-23520,8998,-31738
-10462,-11778,16164
-11913,3083,25620
-6344,-9803,-18404
4193,23688,8664
28126,693,-3597
-21684,29522,-2109
-6808,2308,-2631
-24215,-6647,10470
11994,-31444,32611
4123,27872,-35
-19552,-26397,-24731
25366,22955,-20808
13278,32234,14412
28525,18668,21455
-6040,24592,-24393
18030,-28773,6546
15649,18701,-25954
4696,-5219,-3529
-18877,23724,-9426
25573,-6229,-4619
23214,-25379,14325
12729,-4601,27158
10656,-1340,-20
-29920,-1558,11058
18600,-23411,-8792
-20677,2475,-23060
-30744,9199,437
-32602,19957,-13569
-4648,9275,10704
-20927,10297,14359
28225,-31337,-24423
-32309,-17096,-19776
4249,31088,-16959
13042,-22922,-6724
-5468,-27563,1373
22449,10299,-17809
-20278,-29207,-25820
-9865,20978,-21805
11575,-14100,31347
6002,-8140,13885
7048,27818,26567
25245,-6710,18367
13774,8327,22412
5144,10288,-21891
-19053,7581,22035
-26568,14618,-20609
-2326,-2828,-2308
-15184,11861,-11268
16044,-8506,10365
-12438,-12998,-6562
-3009,7011,-19808
6466,1011,4677
13363,14523,-6748
21001,-9813,-16331
3440,-14975,-12365
-25002,4261,-19755
9663,-7033,-10573
-12267,-14294,26185
-12845,-10651,1852
-14185,-1440,-11988
14605,-7098,2729
-1734,-25688,-21520
-13283,18564,7979
335,6118,-30043
4512,-32457,-775
28721,1709,27884
-22510,-15698,-12250
-5997,-2416,-31384
-24015,-18814,-2899
10836,18150,-31607
-705,4783,1621
14123,19764,-2810
-3022,26958,12387
-6362,27086,-22798
-26706,7286,-11017
601,24772,21213
-11510,-28774,-24103
-2121,10985,17354
-8863,29908,9921
-10378,-104,1321
14131,942,-16334
1366,-1660,-16422
11497,-17152,-19797
-9858,-11190,28501
-8838,-8061,-30911
-30313,-934,22256
-26395,11222,29726
-506,7177,13568
-24850,-1196,20390
20625,31155,28053
19624,28703,-498
28597,-11902,5796
-1323,9079,-1440
4780,13595,29673
26606,-1689,-15690
15365,-22852,7700
16496,-32702,-18852
-11512,25991,21935
-927,22988,29663
-9692,1447,19226
-11538,-18571,-2727
5966,20339,24139
8782,15382,-13030
1584,6647,-8477
-16269,-6349,-18217
-21815,3760,-29610
-3650,-13535,16639
24189,18296,22601
-15736,32548,19518
-339,14555,-15957
3770,-26512,-11520
13568,15071,15624
2418,7864,-8832
-14694,-2454,-11012
-6536,2454,-17523
-8091,-3402,-22863
-23291,11936,-25046
-5035,20618,30008
32654,27496,-17783
-3350,25046,-455
29329,-22230,4553
29016,-20107,-14667
-7103,24679,-2272
21868,8279,19892
10254,8842,30319
26327,1574,19730
-10058,-19713,13338
-8199,-15666,-18191
27525,-17939,19299
24552,-9951,6787
-26739,-12375,7114
-26194,18097,26839
-11194,31464,24376
8871,-14136,-4889
8033,-5746,-28152
-14958,-10518,-15437
-27913,2941,-19799
-18127,4473,-29418
20055,-9283,3381
7309,-4126,27513
15930,-32337,11126
7693,-11987,-21172
1901,-26471,-18738
2520,26053,17359
-7790,-28964,-8241
14177,-8181,5502
-25530,30398,-24488
14903,-24268,8076
-24692,-29895,6657
20947,10430,20576
305,-18395,-25122
-17095,23966,-13572
-12677,-20420,-6269
4841,-28263,17015
-648,31402,-13237
-20317,5237,6825
2232,953,-31524
-9592,29404,689
-1682,-29426,31646
-19555,25726,17157
31471,-17673,29489
-23943,2543,-20680
10934,31237,-11618
12000,22334,-18676
19240,-14002,-3145
-6129,-30276,-1830
6314,23146,9514
32407,-10213,17375
21739,3733,17657
11853,-23169,-26866
-15107,30034,17040
12071,22286,-4096
-23713,21443,31663
-31101,3297,-3783
-27673,19176,25650
-28785,-18454,-28601
4232,28006,18416
357,17122,22748
-11873,9760,17055
24999,23927,31631
30719,14968,28494
-28131,-28575,-16035
-4508,-531,4528
20651,-7016,17639
28652,8547,3346
-21052,-13499,20662
22260,4921,-24784
19494,15693,-9494
21635,-13271,19111
12442,-5416,17823
854,-4262,8396
-1263,-28155,7007
-11468,-19733,2393
4190,5913,-15936
10797,4051,-11963
-26401,19747,31109
-27559,10380,-15403
9736,-22413,-1202
12955,-12733,-9548
-32655,1817,28598
-28698,-28937,-24313
28606,-28266,-24497
-14550,-15834,22152
12944,10497,-13065
-4488,25863,-17605
-32707,246,-16456
10589,-12918,-22951
30356,-26827,18906
927,-13869,-19791
-17130,-5138,-13030
20558,21838,6648
27393,29884,-8521
10146,21991,-1604
-4076,21858,30088
5811,-17730,10276
-14783,-231,-4625
25141,3205,-4698
-17463,18333,-21689
355,-5368,-18443
-13025,4592,-24932
-11960,30309,-5017
3789,-5679,-10101
10362,19391,26600
18715,-9838,-26191
4008,11123,-4101
12511,19313,22977
-2589,12092,22747
-7126,-27815,-15
-353,-31530,30747
-6622,-24116,-26704
20559,-5029,-26704
6377,-5065,-13216
23958,-13024,-17317
-17415,-31758,-2164
-25889,27548,4480
-25395,-2,18413
32523,2100,-19871
-24011,4270,1007
10662,20172,-3778
-28263,-30558,-20632
-13151,-21002,15638
1539,-23812,-19649
7725,1692,-27021
-12420,-26976,15156
-26866,-8995,-28072
25890,16809,123
985,273,28596
2389,3177,23898
24954,-10757,-10825
-30661,22332,9099
-16123,-2478,22066
1117,13095,-13794
146,-30060,32592
25469,-11720,9935
29234,3917,19084
19720,-25757,26589
15835,17388,-21490
20325,-16415,25799
-27168,20609,1665
-27727,-12418,-24819
-17093,-30976,-10705
5551,7808,18415
-25655,-2139,32294
-726,632,23407
16141,-742,9749
-10853,-29954,-24968
-32644,-15149,-5224
-29284,26550,-21225
25974,-29157,-25989
-26778,7125,21444
12128,-27613,-31633
-4715,12416,-5349
-6709,-22598,-6244
-25002,17686,-4787
-25336,-206,-25503
-19178,-29467,-30465
14600,-1842,-29374
31225,-30914,18557
-22264,28645,27651
-26570,-22503,-23589
25728,-19823,-12862
32753,-2669,26867
-26181,-19499,-333
-21725,-30668,-9784
30619,-19405,-8907
17953,-14531,-12998
2019,27120,-22200
29022,-11865,7005
-6150,-7541,-15709
-27640,-5991,16386
-21796,23660,3415
14452,-24978,18324
15501,-24777,-8451
-5679,-15004,-5638
-12994,-4605,-1079
11197,-4379,-8792
-27464,26314,24710
-414,14693,-28294
7621,-29181,-26180
7658,-30695,-580
21855,24029,7797
20935,-27573,-12535
-20386,-29357,-27118
-11679,1539,-30202
-29570,-13207,17965
-25055,21071,-181
2259,-26524,-2961
-13426,5485,-1434
-1697,1368,19276
-16845,15995,-14151
16090,11223,-6330
3195,14823,-30559
-8587,17286,-26790
2645,16381,24164
30860,-14245,-30665
11970,-5708,30564
18614,-29353,-31294
-18101,-32740,-5431
17014,-10361,9109
26387,-2060,-1155
-14819,3140,-30984
11417,-14769,-1778
-9153,3409,-16285
24414,16928,-21921
7221,29596,-1392
-18661,13279,-31623
7369,-17595,13719
-14407,-28159,-14226
-31342,-29019,30345
-8485,-16512,-20273
-29648,28024,21973
-23145,17059,21285
-17820,-4639,5183
8337,31375,26893
-18178,17478,3798
18831,18951,-19780
32438,4017,5691
30249,-7574,1907
8035,16932,21803
32103,-5077,13402
-11180,11022,20539
-8872,-19880,10881
10586,-7829,27135
-13981,-17620,-14826
-5553,-16877,24936
-26124,-28044,-1662
2422,32336,-14987
-8084,-9977,13156
19309,-9452,-20046
8891,-28548,27021
32010,-8395,-19882
17347,-28993,-31944
-26566,-27369,-3157
-24570,19441,19719
17315,-21692,1416
517,-9764,-12316
-31672,1904,27755
-18166,30104,52
-27267,-23314,-7661
16214,23851,-25188
-5599,3311,22692
25380,6790,-9907
-20654,23546,17496
-27075,1465,-13785
-14661,13669,26464
-25523,24783,-11173
25493,7469,-2966
-13036,18083,-28591
-8985,13422,20188
1374,19631,-11280
-11494,28998,7290
23687,-16639,2520
20666,20742,-19752
9443,27496,19040
-9625,29026,-25964
3635,7559,-18378
-10756,25849,3346
-27054,10841,-11610
-12971,-32013,17616
19773,20196,-22181
-21299,9820,7019
-81,25102,-19650
9897,12646,8352
21247,-15947,-5867
-12788,181,12673
-153,14787,11945
-8746,30010,-30498
-11997,14513,24320
31196,-10986,2684
6079,9684,-14688
-7431,-6130,-31784
11794,-841,4550
28357,-13940,29956
-20354,-11823,14800
23185,-11260,31685
-10242,31174,7124
-30437,1515,-25471
18419,20504,5649
-17448,-31715,-23991
-28683,-8187,-31616
-8354,-8316,3126
30063,-27021,5921
31054,7374,12252
-12731,28026,-13921
14978,-8081,24045
-16404,-23781,-6172
-24039,12495,-5572
-12283,-30855,7227
-5931,10360,24217
1194,27378,18058
31548,18832,-6584
9707,-14825,12098
-21436,-893,-211
11899,-16933,-26756
17888,27070,-31068
10985,13773,-16479
14499,-718,-24581
-22907,-21156,23048
-1344,-22073,12661
14157,-15307,-12042
-14082,-28550,-8923
22919,14838,4494
-25010,-24736,-9035
-12068,21765,7604
19914,5670,1925
-24290,-24457,24809
31687,-29473,18652
-23044,4607,26188
17067,-5922,10274
-27314,-29657,14044
-6491,27065,-6566
20912,31512,18491
8673,-21806,7498
-8335,-2009,11663
-20337,18363,17066
-4900,-25585,-3982
-19731,-8097,-25319
-30773,-6788,7750
17628,-19185,12466
-8816,-15946,-12787
27804,-26306,30164
-29144,-13431,-29675
30340,24035,-29309
7067,7308,13116
-2767,20127,14629
30983,-19934,3550
10472,11125,18114
-6465,14443,-23304
-14752,-1021,18429
-25955,-666,21554
-31917,-12498,-21236
-12356,4673,6959
32276,-2336,29958
-27800,1599,20965
-22118,-29649,5482
4112,-10874,5859
-18648,16183,-2595
765,16236,29157
23072,31950,-15273
-14676,18826,1035
-4365,-3208,2293
5791,-3500,-26217
25494,20793,-20626
27602,-10265,-3880
8735,15714,-27463
24235,14787,-22820
8189,-30088,-32221
29939,-18820,-3467
1388,-22510,-25241
-4373,-3197,-3082
14038,32723,-3895
-8563,13369,-12828
-25028,32362,-11407
30067,13782,13623
-15062,14703,-7811
16099,-5112,21256
-53,30779,-10533
225,-13541,-20226
-1116,2772,9117
30169,-14296,-15536
-16127,-15108,21366
22155,-22706,11805
-8420,12688,23661
31305,-1058,3174
27134,-13914,-32761
590,13288,-14236
19048,-3681,17404
-21203,32155,1389
1349,-2932,-8119
23239,-30446,15742
30120,4384,-887
10959,-31119,6419
12506,-23403,19104
-11779,-9072,27643
-16907,3848,-11534
7870,4536,28411
-19464,32665,-4514
9014,-10016,-19255
-22763,23869,7300
-27137,-14687,25898
-32413,-6388,2895
18121,26458,-64
10256,-31443,32542
-26355,-29824,-14832
5674,-32024,-6544
2724,14182,27399
18139,17903,-2265
-16080,-7116,19946
-9740,9991,-309
25779,-13627,12834
-18280,-31170,-13840
25036,-29523,-15629
28929,-8503,-12743
-13014,9384,25115
23073,8357,13029
13136,7597,-17457
31673,32191,-3379
10823,-17369,3841
19666,-11417,-27996
-22011,-5027,-26671
-21365,12936,-4602
-3387,-3231,-18499
-30656,-22500,-26529
-30088,-16476,25255
32562,-11426,7215
25869,19801,14021
-13209,27189,24739
-16866,4435,-28739
19820,19362,28700
-23396,-8949,6472
722,-8671,2148
27450,31827,-10736
16329,-30876,-16917
21518,-6239,1830
-24161,30401,17391
-21007,-18134,4403
-14529,3735,-29818
-6117,2853,18437
1714,7567,10744
-8324,8974,31368
13648,-12404,-15092
4698,-10411,-3845
1714,16837,-25453
-18205,-3696,12409
26601,24329,-1768
-7722,18392,-22816
-6572,-26538,-13657
-31730,-754,-11871
-5160,-30994,17604
-8922,22773,-24153
-10754,-29934,-7008
9729,-25157,2820
-215,-4386,28075
-11771,-2553,24014
13110,26503,15515
752,-2104,2078
7593,24001,-20242
-23146,-4810,-8538
-10750,9156,23825
6317,-17258,-12751
-17448,-1036,20510
2936,-11275,-8553
2827,19780,6190
30238,23456,-11945
-27088,2757,-5643
-26412,-12046,-15435
-10453,12569,17443
-31681,11444,-21830
13564,-255,22895
6890,-15122,12316
-17517,8428,-15028
-26985,-27871,29418
-7314,28158,-19519
-22732,-32174,11450
2824,7042,4318
-5866,-31585,15097
32302,20033,-10206
-21209,12923,-20461
-17830,3601,28436
12556,10338,-7835
31343,-24316,-6101
-5843,-16118,8513
-25920,-15199,-29873
-7386,4646,-21910
-13903,25702,14632
-4281,25541,-30785
-16353,-6782,32672
19189,7047,2952
9945,-9474,-3183
-1470,19602,10772
11023,-30264,28062
23803,30699,-28969
14917,11861,19210
18141,24582,19368
-27768,2972,-11396
-28789,26036,27215
11684,-773,-12191
-23296,26303,-15035
-26126,-20402,-586
23078,-26390,-13379
26321,-1598,-30093
11043,-28464,31661
-9222,-24402,30057
19589,748,-15314
-3133,20620,-31541
-4947,14690,-16743
30585,-1906,-9583
14688,-9361,-25267
-20348,-9708,-754
-30530,23847,30352
18823,-18918,-2149
29015,12676,30611
-19161,14233,21916
13625,-6620,18766
-13361,-29028,-8309
-12146,-27837,29208
27776,19411,-10737
24255,-4331,3457
22167,-4050,-5442
3940,-26253,17183
13248,25623,-3909
-13665,25664,-16830
-21247,-25210,4908
13838,-3369,-5272
-24837,-1983,22762
16579,19298,-20833
13271,8767,6452
6385,6860,-13832
-58,15685,-438
12604,-29333,-19087
21347,31752,-26242
18949,2285,-16324
5291,1729,17205
-32611,-32027,21745
27927,11088,-22810
-14506,-28976,6302
21361,-25128,14651
-6525,24705,-26720
-2527,-10629,-6343
7515,19156,-6976
7559,-3401,20462
26409,-18939,-6555
-26904,17279,-3410
-9562,-4229,-226
-27773,-21369,-11851
-11455,19115,-1380
22060,-25046,6108
13959,-18701,19468
-1051,-18633,-24180
9775,-19797,3170
-10012,-29830,18015
-2486,-31906,7470
-1291,30440,11965
11761,7782,15953
15504,-1303,3028
9378,10911,18069
-14331,-13372,-20754
28788,-22793,11898
-23331,878,-6641
14531,16550,28876
-5769,-29588,21630
29375,-26584,24417
4250,-20049,-21536
20304,9383,12644
-13949,-32272,-18450
-6481,-1317,-17144
-15385,-27565,-10114
-26873,-2645,27327
26255,-10144,-30382
13256,-14501,32130
-7198,16989,-19803
11874,-3750,-23073
26821,-13804,-18554
1724,17565,-384
-23822,19758,-28202
-12685,-13600,10019
12755,18517,17946
-11204,32257,-15200
7792,19491,1980
3330,5971,-15960
-32114,3211,-7279
4089,-21193,-20320
9678,-17735,-2010
16039,26160,22701
11473,31658,6660
19373,19110,-14464
5482,31784,25489
296,-12584,-16975
15683,13800,19429
-15158,25697,-10260
16386,-28886,-29238
-4432,15558,-27783
19104,-3743,17170
-20870,-13919,-27854
-31075,-23545,14298
23255,-24699,-15619
-22139,-6393,-21244
20926,-31604,-11142
14190,-22232,27497
-3766,-6198,-2627
-6445,-28739,-6424
21147,-6168,12140
24827,25597,-4251
-855,-30578,-19266
8945,577,25031
-12294,23724,-6019
-1824,272,29779
-19991,3295,4262
3638,4670,-11401
16233,-471,-29194
-4945,-3704,-32639
19576,5194,9649
13095,-32767,7245
6874,5450,9819
-28723,-14716,-16916
23062,25662,31692
20985,-12362,18083
7325,213,29107
15345,-6724,-23463
-10322,23752,-13741
10781,9558,8392
-25545,-8227,-17181
-19557,-29565,-30434
-22994,28264,23495
13388,-9205,6812
-29521,26002,-20791
-18274,-8463,15805
29491,-5297,30458
10868,-23245,32637
-10640,-14663,30246
-7551,13309,31297
1131,-27958,-20477
595,-28325,-17127
17579,-30409,2200
23214,3423,1300
13613,-14213,5043
31463,30761,16638
9075,19211,24101
-10001,28606,21741
-24840,-24646,-14301
-9862,-7925,17371
13283,-28301,-29920
-21294,32308,-19650
22192,-26720,-14423
-13218,22680,-12662
29926,12665,-23250
2715,-12139,-12156
-14734,14910,15736
-31156,-23812,-30468
17429,23926,9573
-19921,20434,13288
-109,-27209,-28896
7764,5585,15828
-259,14345,13888
-27984,15550,-31093
2506,16369,-18232
7408,2721,-20800
2856,1000,464
17471,-5281,13518
4577,-2441,19629
30028,-10908,-14483
-5203,-1217,-679
1489,18290,-20903
-29554,-7258,21157
-2606,-25745,-22095
-29675,25730,30703
27695,-26885,-4960
-9624,16207,-4802
13522,-1261,-23231
-23407,16545,31894
3768,8974,8257
-32261,-2992,-13049
23850,13819,-3624
28876,-13899,-25770
-2264,32228,27482
-14814,4769,30431
-1300,-10600,13060
20324,28503,32111
16513,17189,-15995
20446,-29005,-29991
7194,-11963,10075
10433,12183,1916
20877,28938,22173
3504,-9587,18800
-4396,-29247,-1960
5772,-1264,19385
32377,-7143,-20107
5640,30204,27494
17365,-5078,-23661
-24651,1733,16727
-24201,-8982,24307
24536,-16582,-10983
-24919,-12469,7698
26161,-8349,15861
27856,-31123,-23147
-29645,15700,12892
5684,-14979,-26025
925,20523,22041
6231,-31261,27265
1084,-25175,22456
24684,31232,24589
-29918,28123,-16322
-2382,32042,28781
18688,17349,-4036
-20661,12289,21500
-32198,-11364,12395
31686,32068,7326
3972,-3557,10399
-26258,24221,13557
17004,25115,9847
16533,-16548,-14822
